队名,队员号,出场次数,首发次数,上场时间,投篮命中率,投篮命中次数,投篮出手次数,三分命中率,三分命中次数,三分出手次数,罚球命中率,罚球命中次数,罚球出手次数,篮板总数,前场篮板,后场篮板,助攻,抢断,盖帽,失误,犯规,得分
182,3,47,38,26,51.900,5,9.7,36.500,0.7,2,75.500,0.8,1,4.7,1.6,3.1,1.1,0.4,0.6,0.9,1.9,11.6
182,4,67,5,25.2,40.500,3.7,9.3,37.500,2.4,6.3,85.700,0.7,0.8,3.3,0.3,3,2,1,0.1,1.1,1.7,10.6
182,5,82,82,30,54.100,4,7.5,0.000,0,0,56.200,2,3.6,11.7,3.4,8.3,0.9,0.6,1.1,2.1,2.7,10.1
182,6,54,17,21.4,42.800,3.2,7.4,38.100,1.4,3.6,65.300,0.9,1.4,4.1,1.2,2.9,0.9,0.5,0.3,1,2.2,8.6
182,7,49,0,18.7,39.500,2.8,7.2,37.700,1.2,3.3,88.200,1.2,1.4,1.8,0.5,1.4,1.9,0.8,0,1.1,2.1,8.1
182,8,18,5,17.7,43.200,2.3,5.3,38.600,1.5,3.9,85.700,0.3,0.4,1.3,0.1,1.2,1.1,0.8,0.4,0.7,1.2,6.4
182,9,70,10,15.8,62.000,2.4,3.9,0.000,0,0,62.300,1.2,1.9,4.6,1.6,3,0.4,0.3,0.6,0.6,2.5,6
182,10,44,14,12.2,45.500,2.2,4.8,28.900,0.5,1.9,62.700,0.7,1.2,2.1,0.8,1.3,0.7,0.2,0.2,0.8,1.7,5.7
182,11,41,0,17.3,41.800,1.9,4.6,37.500,0.9,2.3,82.900,0.8,1,2.7,1.1,1.6,2.9,0.9,0.5,1.1,2,5.6
182,12,19,0,14.5,45.700,2.3,4.9,26.300,0.3,1,76.500,0.7,0.9,3.4,1.5,1.9,0.8,0.6,1,0.7,1.1,5.5
182,13,19,0,12.9,44.900,1.8,4.1,0.000,0,0.1,42.100,0.8,2,4.1,1.6,2.5,0.5,0.8,0.3,1.2,1.5,4.5
182,14,29,2,10.6,40.600,1.4,3.5,32.700,0.6,1.7,89.500,0.6,0.7,2,0.5,1.5,1.1,0.4,0.1,0.6,0.6,4
182,15,17,1,9.8,35.600,1.2,3.5,36.700,0.6,1.8,66.700,0.1,0.2,1.1,0.3,0.8,0.6,0.4,0.1,0.4,0.8,3.2
182,16,30,0,7.2,53.500,0.8,1.4,,0,0,44.400,0.1,0.3,1.9,0.4,1.5,0.2,0.1,0.3,0.5,1.4,1.7
182,17,6,0,3.7,50.000,0.5,1,0.000,0,0.2,100.000,0.3,0.3,0.2,0,0.2,1,0.3,0,1.3,0,1.3
182,18,8,0,4.9,30.800,0.5,1.6,28.600,0.3,0.9,,0,0,0.3,0.1,0.1,0.8,0.1,0.4,0.5,0.6,1.3
182,19,3,0,4,33.300,0.3,1,,0,0,100.000,0.3,0.3,0.3,0,0.3,0.3,0.3,0,1.3,0.3,1
183,0,73,73,38.1,45.600,7.5,16.5,36.600,2.4,6.6,86.600,7.9,9.1,4.7,0.8,3.9,6.1,1.6,0.4,3.6,2.4,25.4
183,1,71,71,33.7,59.100,6.7,11.3,28.600,0,0.1,54.700,4.9,9,12.2,3.3,8.9,1.8,0.8,1.8,3.2,3.4,18.3
183,2,74,74,37.6,47.200,6.3,13.3,37.000,1.8,4.7,74.200,2.2,3,5.5,0.9,4.6,4,1.2,0.4,1.9,2.3,16.6
183,3,71,33,28.9,44.600,4.2,9.3,35.800,1.2,3.2,82.300,3.1,3.7,2.6,0.5,2.2,4.1,1,0.4,2.5,2.3,12.5
183,4,76,71,27.4,54.200,5.1,9.4,30.700,0.4,1.3,60.500,1.6,2.6,6.9,2.1,4.8,1.1,0.7,1.3,0.9,1.8,12.1
183,5,56,55,31.2,41.400,3.6,8.6,36.100,1.6,4.6,81.400,1.5,1.8,3.5,1.3,2.2,2.7,1.4,0.4,1.2,3.1,10.2
183,6,5,1,15.2,48.400,3,6.2,48.000,2.4,5,,0,0,0.8,0,0.8,1,0,0,0.6,1.2,8.4
183,7,43,0,16.6,39.500,2.4,6.1,40.900,1.3,3.1,84.100,0.9,1,1.4,0.5,0.9,1.9,0.6,0.1,1.2,1.8,7
183,8,71,2,18.1,42.200,2.4,5.8,34.700,0.9,2.5,68.000,1.2,1.7,3.7,0.8,2.9,1.2,0.6,0.2,1,1.4,6.9
183,9,21,1,16.6,39.300,2.3,5.8,36.200,1.2,3.3,85.000,0.8,1,2.9,0.4,2.5,0.9,0.6,0.3,0.9,1.7,6.6
183,10,48,19,20.1,53.200,2.1,4,,0,0,61.900,1.6,2.6,7.9,2.1,5.8,0.5,0.3,0.8,1.2,1.9,5.8
183,11,55,4,19.7,40.100,2.1,5.3,35.800,1.3,3.5,52.600,0.2,0.3,2.2,0.4,1.8,1.1,0.5,0.6,0.5,2.2,5.7
183,12,62,3,15.3,44.300,2.1,4.8,25.000,0.3,1.4,60.400,0.9,1.5,3.6,1,2.7,0.5,0.3,0.3,0.8,2.1,5.5
183,13,22,0,11.5,35.600,1.4,4,32.700,0.8,2.5,72.400,1,1.3,1.1,0.3,0.8,1,0.4,0.2,1,1.1,4.6
183,14,1,0,19,33.300,2,6,,0,0,,0,0,5,0,5,0,0,1,1,1,4
183,15,11,0,9.1,64.300,1.6,2.5,,0,0,40.000,0.2,0.5,2.5,1,1.5,0,0.1,0.2,0.5,1.5,3.5
183,16,7,0,4.9,42.900,0.9,2,36.400,0.6,1.6,,0,0,0.7,0.3,0.4,0,0.3,0,0.1,0.4,2.3
183,17,23,3,6.9,20.000,0.1,0.7,12.500,0,0.3,0.000,0,0.1,0.6,0.1,0.5,0.4,0.3,0,0.1,0.2,0.3
184,0,81,81,36.8,44.000,8,18.1,37.500,2.6,6.9,86.800,8.8,10.2,5.7,0.9,4.7,7,1.9,0.7,4,2.6,27.4
184,1,41,41,29.8,59.300,6.1,10.3,50.000,0,0,52.800,3.5,6.6,10.5,2.7,7.8,1.2,0.7,1.3,2.8,3.3,15.8
184,2,82,82,35.8,40.200,4.5,11.1,35.000,2.4,6.8,85.300,1.5,1.7,5.6,0.9,4.7,2.5,1.9,0.2,1.7,2.3,12.8
184,3,71,62,28.7,50.400,5,9.9,36.800,0.7,1.9,60.200,1.4,2.3,5.9,1.9,4,1.8,0.8,0.5,1.7,2.9,12
184,4,55,7,25.6,43.800,4.7,10.8,33.000,1.1,3.5,52.100,1.4,2.6,6,1.8,4.1,2.6,0.9,1.2,2.4,2.7,12
184,5,56,1,25.1,42.900,4.4,10.4,28.400,1,3.5,76.400,2,2.6,3.6,0.9,2.8,1.7,1.1,0.3,1.4,2,11.9
184,6,33,24,26.9,52.800,4.8,9.1,35.100,0.4,1.1,60.600,1.7,2.8,6.7,2.4,4.3,1.1,0.5,1.8,1.1,2.4,11.7
184,7,56,55,30.9,38.300,3.6,9.5,35.600,2.1,5.8,75.000,0.8,1.1,4.2,1.2,3,3.4,1.1,0.4,1.5,3.3,10.1
184,8,77,18,21.3,42.200,2.4,5.8,39.000,1.6,4.2,81.300,0.5,0.6,1.6,0.2,1.4,1.9,0.9,0.2,1,1.5,7
184,9,25,9,14.8,40.500,2.1,5.2,38.100,1.3,3.4,76.200,0.6,0.8,1.3,0.4,0.9,1.2,0.6,0,0.9,1.1,6.2
184,10,43,1,18.5,35.000,1.6,4.6,29.200,0.7,2.5,72.200,0.3,0.4,2.7,0.9,1.8,2,0.7,0.3,1.3,1.7,4.2
184,11,25,12,15.6,54.200,1.8,3.3,0.000,0,0,51.700,0.6,1.2,5.1,2.3,2.8,0.3,0.2,0.1,0.8,2.2,4.2
184,12,9,0,6.6,33.300,0.9,2.7,33.300,0.4,1.3,81.800,1,1.2,0.4,0.1,0.3,0.3,0.1,0,0.6,0.2,3.2
184,13,14,0,14.4,27.000,1.2,4.5,22.200,0.7,3.2,25.000,0.1,0.3,1.2,0.2,1,1.1,0.6,0.4,0.7,1.4,3.2
184,14,24,0,16.8,34.300,1,2.8,27.500,0.6,2.1,86.700,0.5,0.6,1.6,0.5,1.1,2.8,1.1,0,0.6,1.5,3
184,15,17,0,6.4,31.900,0.9,2.8,30.200,0.8,2.5,75.000,0.2,0.2,0.4,0,0.4,0.2,0,0,0.3,0.8,2.7
184,16,12,0,7.3,48.300,1.2,2.4,,0,0,17.400,0.3,1.9,3,0.8,2.2,0.2,0.1,0.8,0.4,1.2,2.7
184,17,28,0,9.4,34.700,0.9,2.7,23.800,0.2,0.8,68.000,0.6,0.9,1.4,0.5,0.9,0.4,0.3,0.1,0.7,1.2,2.6
184,18,70,17,12.2,55.200,1.1,2.1,0.000,0,0,28.900,0.3,1.2,4,1.5,2.5,0.4,0.6,0.4,0.6,2.2,2.6
184,19,10,0,3.3,33.300,0.5,1.5,0.000,0,0.3,50.000,0.1,0.2,0.5,0.1,0.4,0.2,0,0.2,0.1,0.5,1.1
185,0,82,82,38.1,43.900,8.7,19.7,35.900,2.9,8,86.000,8.8,10.2,6.1,0.8,5.3,7.5,1.7,0.6,4.6,2.8,29
185,1,71,71,32.1,62.000,5.2,8.5,0.000,0,0.1,48.900,3.3,6.7,11.8,3.4,8.4,1.4,1,1.6,2.3,3.1,13.7
185,2,20,0,18,52.200,5.4,10.3,33.300,0.2,0.5,77.600,1.9,2.5,4.9,1.5,3.5,0.8,0.6,0.5,1.2,2,12.8
185,3,81,81,35.3,41.600,4.4,10.6,37.100,2.3,6.2,78.300,1.6,2,4.5,0.8,3.7,2.3,2,0.3,1.4,2.2,12.7
185,4,47,6,18.8,40.000,3.7,9.3,33.800,1.6,4.6,87.900,1.1,1.2,2.4,0.7,1.8,1.4,0.7,0.1,0.9,1.6,10
185,5,71,63,28.7,43.400,3.6,8.4,40.000,1.7,4.4,68.200,0.8,1.2,3.5,1,2.5,3.4,1.3,0.4,1.3,3.3,9.9
185,6,50,11,20.9,45.200,3.3,7.3,31.600,0.5,1.6,66.400,1.5,2.3,4.2,1.2,3,0.8,0.5,0.8,1,1.7,8.7
185,7,82,12,20.4,38.400,2.6,6.7,27.200,0.7,2.7,75.000,1.3,1.7,2.4,0.5,1.9,1.3,1,0.2,1,2,7.2
185,8,77,35,19.1,58.200,3,5.2,0.000,0,0,37.900,1,2.7,6.4,2.5,3.9,0.6,0.8,1.2,0.8,2.5,7
185,9,23,6,18.2,34.300,2.5,7.3,27.100,1,3.7,48.000,0.5,1.1,2.9,0.8,2.1,2.1,0.7,0.6,1.6,2.4,6.6
185,10,37,22,14.8,43.900,2.4,5.5,28.100,0.4,1.5,64.200,0.9,1.4,2.9,1,1.9,1.1,0.5,0.1,1.2,1.9,6.2
185,11,72,7,17.5,40.200,2.1,5.2,35.600,1.3,3.6,81.800,0.4,0.5,1.1,0.2,0.9,1.4,0.7,0.1,0.7,1.3,5.9
185,12,53,12,22.3,38.700,2.1,5.4,33.000,0.6,1.8,70.000,1.1,1.5,1.7,0.4,1.3,3.4,0.8,0.1,1.5,1.3,5.8
185,13,39,1,9.7,64.400,1.5,2.3,0.000,0,0,52.200,0.6,1.2,1.7,0.6,1,0.4,0.3,0.3,0.4,1.2,3.6
185,14,8,0,6.4,45.000,1.1,2.5,11.100,0.1,1.1,75.000,0.4,0.5,0.3,0.1,0.1,0.5,0.8,0.3,0.9,0.5,2.8
185,15,37,1,6.4,40.300,0.8,1.9,28.000,0.2,0.7,80.000,0.6,0.8,1.1,0.4,0.7,0.3,0.2,0.2,0.5,0.8,2.4
185,16,2,0,12,50.000,0.5,1,,0,0,100.000,1,1,4,0,4,1,0,0,1.5,3,2
185,17,3,0,2,,0,0,,0,0,,0,0,0.3,0,0.3,0,0.3,0,0,0,0
186,0,81,81,36.5,44.000,8.3,18.9,34.700,3.2,9.3,84.700,9.2,10.9,8.1,1.2,7,11.2,1.5,0.5,5.7,2.7,29.1
186,1,75,15,31,40.600,5.5,13.5,37.200,3.3,8.8,84.000,2,2.3,2.7,0.4,2.3,2.5,0.6,0.5,1.6,2,16.2
186,2,23,0,25.7,38.600,4.4,11.5,31.800,1.8,5.6,86.700,4.3,4.9,3,0.5,2.5,2.4,0.7,0.4,1.7,1.1,14.9
186,3,72,72,29.4,41.800,4.5,10.7,40.300,2.8,7,86.000,1.8,2.1,4.6,1.6,3,0.9,0.4,0.2,0.8,2,13.6
186,4,65,59,23.9,64.300,5.6,8.7,,0,0,53.100,1.4,2.7,8.1,2.7,5.4,1,0.5,1.2,1.3,2.8,12.6
186,5,80,80,34.7,40.900,4.1,10,34.400,2.4,6.9,73.800,1.2,1.6,5.7,0.7,5.1,2.2,1.8,0.3,0.9,1.7,11.7
186,6,6,3,23.2,50.000,3.7,7.3,38.100,1.3,3.5,85.700,1,1.2,4,1.5,2.5,1,0.5,0.2,1,3,9.7
186,7,67,67,30.7,42.000,3.4,8.1,38.200,1.6,4.3,76.800,1.1,1.4,5.9,1.4,4.4,4.2,1.5,0.4,1.5,3.3,9.5
186,8,67,8,17.9,61.700,3.7,5.9,33.300,0,0.1,58.900,1.7,2.9,4.2,1.4,2.8,1,0.8,0.6,1.1,2.4,9.1
186,9,58,14,18.4,65.200,3.9,5.9,14.300,0,0.1,62.800,1.3,2.1,3.8,1.4,2.4,1.1,0.3,0.7,0.8,2.2,9.1
186,10,77,2,18.4,47.300,2.6,5.6,32.100,0.8,2.4,55.900,0.5,0.9,3.7,1.2,2.5,1,0.5,0.3,0.5,1.1,6.5
186,11,58,8,15.9,41.400,1.6,3.9,23.400,0.4,1.6,72.700,0.6,0.8,2,0.4,1.6,1.1,0.6,0.2,0.6,1.8,4.2
186,12,5,1,10,71.400,1,1.4,,0,0,100.000,0.8,0.8,2,0.4,1.6,0.6,0.6,0.2,0.8,1.2,2.8
186,13,29,0,7.3,45.600,1.1,2.3,33.300,0.3,0.9,90.000,0.3,0.3,1,0.2,0.8,0.1,0.2,0.3,0.3,0.8,2.8
186,14,25,0,5,38.300,0.9,2.4,40.000,0.6,1.4,100.000,0.1,0.1,0.2,0,0.2,0.6,0,0,0.2,0.2,2.5
186,15,31,0,6.3,39.100,0.8,2.1,37.500,0.2,0.5,66.700,0.1,0.1,0.6,0.1,0.5,1.1,0.2,0,0.8,0.9,1.9
186,16,14,0,3.2,28.600,0.3,1,30.800,0.3,0.9,50.000,0.1,0.1,0.7,0.3,0.4,0.1,0.2,0.1,0.4,0.3,0.9
186,17,4,0,13,14.300,0.3,1.8,0.000,0,0.5,50.000,0.3,0.5,0.8,0.3,0.5,0.8,0.3,0.3,0,1.5,0.8
187,0,75,74,36.3,50.300,8,15.8,18.600,0.1,0.6,75.800,4,5.3,12.2,4.3,7.8,2.2,0.8,0.3,2,2.3,20.1
187,1,54,54,39.9,47.100,7.6,16.1,39.600,1.1,2.7,80.500,3.6,4.5,6.2,1.5,4.7,2.8,1.7,1.1,2.5,2.4,19.8
187,2,81,81,35.5,44.400,5.2,11.8,36.900,1,2.7,73.300,2.2,3,3,0.4,2.7,6.5,1.8,0.2,2.2,2.2,13.7
187,3,81,81,31.9,52.700,4.5,8.5,42.900,0,0.1,74.800,2.7,3.6,7,1.9,5.1,2.5,0.9,1.7,1.8,3.3,11.7
187,4,71,17,26.3,40.700,4.3,10.5,36.400,1.4,3.7,75.600,1.4,1.8,2.4,0.5,1.9,2,1,0.4,1.4,1.8,11.3
187,5,80,9,20.1,49.700,3.9,7.8,0.000,0,0.1,81.300,1.4,1.7,4.3,1.4,2.8,0.7,0.7,0.8,1.1,2.9,9.1
187,6,72,31,20.8,51.000,3.5,6.8,17.400,0.1,0.3,75.300,1.9,2.5,2.7,1,1.7,1.4,1.8,0.6,1.2,2.2,8.9
187,7,78,46,20.2,47.200,3,6.3,34.000,0.2,0.6,76.700,1.1,1.5,2.4,0.5,1.9,0.9,0.9,0.3,0.8,1.5,7.3
187,8,16,0,8.8,50.000,1.9,3.8,0.000,0,0.1,60.900,1.8,2.9,1.6,0.5,1.1,0.3,0.2,0.1,0.4,1.5,5.5
187,9,23,0,24.2,42.600,1.9,4.4,33.300,0.6,1.8,88.200,0.7,0.7,4,1.4,2.6,1.4,0.7,0.4,0.7,1.3,5
187,10,38,16,13.9,40.600,1.7,4.2,11.800,0.1,0.4,63.500,0.9,1.4,1,0.2,0.7,0.5,0.3,0.1,0.3,1.3,4.3
187,11,70,1,12.3,40.800,1.4,3.3,29.100,0.4,1.2,77.300,0.5,0.6,1,0.2,0.9,2.2,0.3,0.1,1,1.2,3.6
187,12,31,0,5.4,51.700,1,1.9,0.000,0,0,65.200,0.5,0.7,2.2,0.8,1.4,0.2,0.1,0.4,0.4,0.9,2.4
187,13,11,0,11.3,31.000,0.8,2.6,20.000,0.3,1.4,,0,0,0.7,0,0.7,2.5,0.3,0.1,0.6,0.2,1.9
187,14,15,0,7.5,34.400,0.7,2.1,0.000,0,0.1,45.500,0.3,0.7,0.3,0.1,0.3,1,0.3,0,0.5,0.7,1.8
187,15,7,0,5.6,44.400,0.6,1.3,,0,0,100.000,0.3,0.3,1.1,0.3,0.9,0.3,0.1,0.1,0,0.7,1.4
187,16,45,0,8.2,43.600,0.4,0.9,,0,0,54.300,0.4,0.8,1.7,0.5,1.1,0.1,0.2,0.3,0.4,1.6,1.2
187,17,11,0,8.5,15.800,0.3,1.7,0.000,0,0.5,60.000,0.5,0.9,1,0.3,0.7,1.3,0.4,0,0.9,0.9,1.1
187,18,2,0,2.5,33.300,0.5,1.5,0.000,0,0.5,,0,0,0.5,0.5,0,0,0.5,0,0,0,1
188,0,65,65,37.3,45.500,7.5,16.4,31.200,0.8,2.7,79.100,3.2,4,6.4,2,4.4,2.3,1.5,0.8,2.5,2.1,19
188,1,65,65,36.5,48.200,5.5,11.4,8.300,0,0.2,74.800,3.6,4.9,8.9,1.8,7.1,3.1,1,1.9,1.9,3.1,14.6
188,2,62,61,35,43.300,4.8,11,37.700,1,2.6,86.100,2.2,2.5,2.5,0.4,2.2,6.5,2.2,0.2,2,2.1,12.7
188,3,66,0,26.8,40.800,4.5,11.2,36.400,1.5,4.2,77.300,2,2.6,3.2,0.5,2.7,2.6,1.1,0.3,1.9,2.1,12.6
188,4,28,8,26.3,46.300,4.7,10.2,25.000,0.1,0.3,65.900,2.1,3.1,8,2.8,5.3,1.7,0.8,0.1,1.4,2,11.6
188,5,58,57,26.3,46.900,3.6,7.7,30.800,0.1,0.4,80.000,2.4,3,4,1.7,2.3,1.4,1.8,0.6,1.6,2.4,9.8
188,6,60,54,22.4,45.300,3.7,8.1,0.000,0,0.1,77.100,1.4,1.8,6.2,2.2,4,0.8,0.4,0.5,1.2,2.5,8.8
188,7,64,5,17.6,51.600,2.3,4.4,0.000,0,0,65.200,0.7,1.1,3.8,1.4,2.4,0.6,0.7,0.5,0.5,1.5,5.2
188,8,17,0,12.4,40.600,1.5,3.8,33.300,0.8,2.3,70.000,0.4,0.6,1.1,0.1,0.9,1.1,0.6,0.1,0.7,2.1,4.2
188,9,64,8,15.7,45.200,1.7,3.7,30.100,0.3,1.1,62.300,0.5,0.8,2,0.9,1.1,0.4,0.4,0.1,0.5,1.4,4.2
188,10,21,2,11.4,38.600,1.5,4,0.000,0,0.4,83.300,0.5,0.6,2,0.7,1.3,0.4,0.5,0.1,0.4,0.6,3.5
188,11,3,0,6.7,27.300,1,3.7,33.300,0.3,1,66.700,0.7,1,0,0,0,0.3,0,0,0.7,0,3
188,12,44,5,9.7,33.300,1.1,3.4,26.300,0.2,0.9,59.300,0.4,0.6,0.8,0.3,0.6,1.3,0.3,0,1,1,2.9
188,13,28,0,8.5,34.700,0.9,2.6,13.300,0.1,0.5,78.600,0.4,0.5,0.5,0.1,0.5,1.1,0.3,0,1,0.6,2.3
188,14,35,0,5.9,54.200,0.7,1.4,0.000,0,0,69.200,0.5,0.7,2,0.8,1.2,0.2,0,0.7,0.6,1.2,2
188,15,15,0,8.7,37.000,0.7,1.8,30.800,0.3,0.9,50.000,0.3,0.5,1.8,1.1,0.7,0.4,0.5,0.1,0.2,1.3,1.9
188,16,1,0,4,0.000,0,1,,0,0,,0,0,0,0,0,0,0,0,0,1,0
189,0,42,42,36.7,40.800,6.7,16.4,31.000,1,3.1,77.600,2.9,3.7,5.9,1.3,4.6,2.6,1.3,0.7,2.5,2.1,17.2
189,1,76,75,34.3,46.000,6.2,13.5,8.700,0,0.3,75.000,3,3.9,11.2,4.1,7.2,1.4,0.8,0.4,2,2.4,15.4
189,2,80,80,34.5,44.000,5.2,11.8,36.200,1.3,3.7,83.000,2.9,3.5,2.8,0.5,2.3,6.1,2.2,0.3,2.4,2.1,14.6
189,3,80,80,35,49.400,5.4,10.9,7.100,0,0.2,84.800,3.4,4,7.8,2.3,5.5,4,1,1.7,2,3.2,14.1
189,4,79,79,26.7,44.500,3.6,8.1,12.500,0,0.3,71.700,1.7,2.4,4.6,1.5,3.1,1.2,1.5,0.6,1.2,2.7,8.9
189,5,37,36,31.7,42.900,3.9,9.1,36.600,0.4,1.1,59.500,0.6,1,4.2,0.8,3.4,2.3,0.7,0.3,0.9,1.1,8.8
189,6,80,4,22.1,41.900,3.3,7.8,35.300,0.9,2.5,83.600,1.3,1.5,2.2,0.3,1.9,3.3,0.7,0.2,1.5,2.1,8.7
189,7,40,2,14.4,42.900,2.7,6.2,40.000,0.1,0.1,71.600,1.2,1.7,4.7,1.9,2.8,0.5,0.3,0.7,0.9,2.2,6.6
189,8,59,1,21.1,42.800,2.2,5.1,39.500,1,2.6,78.700,1,1.3,2.2,0.7,1.5,1,0.6,0.1,0.7,1.6,6.4
189,9,59,3,16.5,45.100,2.7,6.1,27.800,0.1,0.3,71.700,0.6,0.8,2.9,1.2,1.7,0.6,0.4,0.6,0.7,2.1,6.1
189,10,40,4,16.9,40.700,2,5,42.300,1,2.4,93.800,0.4,0.4,1.3,0.1,1.2,1.1,0.4,0,0.6,1,5.5
189,11,36,4,15,51.700,2.1,4,,0,0,56.900,1,1.8,4.4,1.6,2.9,0.2,0.4,1.3,0.5,2.2,5.1
189,12,7,0,11.7,47.600,1.4,3,41.700,0.7,1.7,85.700,0.9,1,0.1,0,0.1,1.1,0.1,0,0.7,1.1,4.4
189,13,31,0,10.5,42.300,1.5,3.6,34.500,0.6,1.9,68.800,0.4,0.5,1.9,0.2,1.7,0.7,0.3,0.5,0.5,1.3,4
189,14,8,0,12.6,44.000,1.4,3.1,33.300,0.8,2.3,50.000,0.1,0.3,1.4,0.6,0.8,0.3,0.5,0,0.4,0.6,3.6
189,15,35,0,7.7,38.400,0.9,2.5,25.000,0.1,0.5,72.400,0.6,0.8,0.8,0.4,0.4,1.2,0.2,0.1,0.8,1,2.6
189,16,10,0,5.8,27.300,0.6,2.2,16.700,0.1,0.6,63.600,0.7,1.1,0.5,0,0.5,0.4,0.2,0,0.7,0.7,2
189,17,19,0,5.1,62.500,0.8,1.3,,0,0,57.100,0.2,0.4,1.3,0.4,0.8,0.2,0.2,0,0.2,0.5,1.8
189,18,14,0,6.3,33.300,0.5,1.5,,0,0,50.000,0.1,0.1,1.7,0.7,1,0.3,0.1,0.4,0.3,1.1,1.1
189,19,7,0,2.7,16.700,0.1,0.9,,0,0,0.000,0,0.4,0.7,0.4,0.3,0,0,0,0.1,0.6,0.3
190,0,79,79,34.3,46.700,7.1,15.2,10.000,0,0.3,74.200,3.2,4.3,10.1,3.4,6.7,2.5,0.7,0.3,2.3,2.7,17.4
190,1,73,73,33.5,45.000,6.3,14.1,36.100,1.4,4,81.500,3.1,3.8,2.9,0.6,2.4,6,1.5,0.2,2.1,1.9,17.2
190,2,59,59,33.5,47.300,5.7,12.1,18.200,0,0.2,76.800,3.1,4.1,7.2,1.4,5.8,3.6,1,1.3,1.9,2.5,14.6
190,3,49,47,30,47.600,4.2,8.8,34.500,1,2.9,90.000,1.7,1.8,2.8,0.4,2.4,1.7,0.9,0.4,1,1.8,11
190,4,55,28,23.2,49.400,3.7,7.5,23.400,0.2,0.9,62.800,1.4,2.2,3.8,1.4,2.3,1.7,1.6,0.3,1.6,2.2,9
190,5,31,5,21,37.700,2.9,7.7,30.100,0.8,2.7,78.900,1.5,1.8,1.9,0.3,1.6,2.1,0.6,0.2,0.7,2.3,8.1
190,6,52,4,18.4,46.400,2.8,5.9,25.300,0.4,1.7,84.400,1.5,1.7,3.2,1.2,2,2.1,0.8,1.1,1.3,2,7.4
190,7,82,4,20.8,48.100,2.6,5.4,45.900,1.3,2.8,82.100,0.6,0.7,2.5,0.4,2.2,1.6,0.3,0.1,0.9,1.2,7.1
190,8,80,22,16.9,49.500,2.8,5.7,,0,0,64.500,0.8,1.2,5.2,2,3.2,0.5,0.4,0.9,0.8,2.3,6.4
190,9,15,2,18,39.200,2.1,5.3,32.400,0.7,2.3,80.800,1.4,1.7,1.7,0.7,1.1,1.3,0.3,0.1,1,1.2,6.3
190,10,49,0,13.1,49.200,2.5,5,46.900,0.5,1,78.700,0.8,1,3.2,0.8,2.5,0.4,0.4,0.3,0.6,1.3,6.2
190,11,76,76,25.6,40.700,2.6,6.5,29.000,0.3,0.9,56.700,0.4,0.8,3.1,0.4,2.7,1.6,0.5,0.3,0.5,0.8,6
190,12,63,4,15.2,53.400,2.5,4.6,,0,0,52.800,0.7,1.4,4.1,1.5,2.7,0.4,0.3,0.7,0.6,1.8,5.7
190,13,71,7,16.5,45.700,2,4.4,31.100,0.3,0.9,61.100,0.6,1,1.9,0.3,1.6,2.9,0.9,0.1,1.4,1.6,4.9
190,14,5,0,13,37.500,1.2,3.2,28.600,0.4,1.4,33.300,0.2,0.6,1.6,0.8,0.8,1.6,0.6,0,1.2,0.6,3
190,15,10,0,5.6,55.600,1,1.8,100.000,0.2,0.2,83.300,0.5,0.6,0.2,0,0.2,0.6,0.1,0.1,0.5,0.4,2.7
190,16,21,0,7.7,41.000,0.8,1.9,45.500,0.2,0.5,100.000,0.1,0.1,1.1,0.2,0.9,0.3,0.2,0.1,0.5,1.1,1.9
190,17,1,0,4,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
191,0,81,81,33.2,49.400,6.5,13.2,17.600,0,0.2,79.500,4.3,5.4,7.8,1.4,6.4,3.8,0.9,1.6,2.2,2.6,17.4
191,1,71,71,32.4,48.700,6.4,13.1,35.000,0.1,0.3,76.500,3.2,4.2,10.5,3.2,7.4,2.2,1,0.2,2.2,2.5,16.1
191,2,70,70,31.8,44.600,5.6,12.6,38.600,1.5,4,85.900,3.1,3.6,3,0.4,2.6,5.4,1.3,0.2,2.2,2,15.8
191,3,45,37,30.3,42.700,4.7,10.9,36.200,1.1,3.1,82.500,2.6,3.2,4.2,1,3.2,1.8,0.6,0.5,1.2,1.8,13.1
191,4,77,74,30.6,44.800,3.7,8.4,40.200,1.2,2.9,86.000,1.4,1.7,2.3,0.3,2,2,1,0.2,1,1.7,10.1
191,5,63,41,26.1,49.500,3.6,7.2,34.500,0.2,0.5,62.700,1.3,2,4.4,1.6,2.8,1.4,2,0.5,1.4,2.6,8.6
191,6,79,12,18.9,48.700,3.1,6.4,26.800,0.3,1.2,85.300,1.1,1.3,1.8,0.3,1.6,2.8,0.6,0.1,1.1,1.1,7.7
191,7,26,9,24.2,41.000,2.9,7,45.500,0.6,1.3,83.300,1,1.2,3.2,0.8,2.4,1.4,0.3,0.2,0.6,0.8,7.3
191,8,66,1,16.5,33.300,2,6.2,29.700,1,3.5,78.900,0.7,0.9,2,0.4,1.6,1.2,0.7,0.2,0.7,1.5,5.8
191,9,81,3,16.7,50.800,2.2,4.4,,0,0,64.700,0.7,1,5.3,1.5,3.8,0.5,0.4,0.8,0.9,1.8,5.2
191,10,63,6,13.1,44.300,1.9,4.3,24.100,0.1,0.5,62.700,0.6,0.9,3.3,0.8,2.5,0.7,0.3,0.1,0.6,1.4,4.5
